,庫房,料號,品名,數量,週,工作日,帳務日期,日期,計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,1,False,2022-01-08,,
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,2,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,3,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,4,False,2022-01-08,202201.0,C-計價
13802,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),1.0,5,False,2022-02-04,,
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,6,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,7,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,8,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,9,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,10,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,11,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,12,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,13,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,14,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,15,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,16,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,17,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,18,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,19,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,20,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,21,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,22,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,23,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,24,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,25,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,26,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,27,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,28,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,29,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,30,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,31,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,32,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,33,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,34,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,35,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,36,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,37,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,38,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,39,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,40,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,41,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,42,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,43,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,44,False,2022-01-08,202201.0,C-計價
13801,DLRI,Y12876111,康威 多愛膚親水性敷料(人工皮),0.0,45,False,2022-01-08,202201.0,C-計價
